Id,Steps,Reward,Ep steps,Ep reward,Lives,Avg Q,Avg R,Stucked
404,116,22.0,1099,51.0,0,1.6836600506305694,159.80246913580248,False
405,152,4.0,152,4.0,4,1.6833003067970276,159.80246913580248,False
406,794,47.0,946,51.0,3,1.6828976273536682,159.80246913580248,False
407,499,90.0,1445,141.0,2,1.6825290060043334,159.80246913580248,False
408,352,185.0,1797,326.0,1,1.6821829712390899,159.80246913580248,False
409,63,7.0,1860,333.0,0,1.681851842403412,161.91463414634146,False
410,177,5.0,177,5.0,4,1.6815347003936767,161.91463414634146,False
411,681,21.0,858,26.0,3,1.6811903750896453,161.91463414634146,False
412,580,64.0,1438,90.0,2,1.6808404231071472,161.91463414634146,False
413,250,48.0,1688,138.0,1,1.680492833852768,161.91463414634146,False
414,322,129.0,2010,267.0,0,1.6801482439041138,163.18072289156626,False
415,791,41.0,791,41.0,4,1.6797487020492554,163.18072289156626,False
416,529,82.0,1320,123.0,3,1.679362564086914,163.18072289156626,False
417,128,5.0,1448,128.0,2,1.6789824616909028,163.18072289156626,False
418,74,11.0,1522,139.0,1,1.6786052680015564,163.18072289156626,False
419,156,31.0,1678,170.0,0,1.6782260930538178,163.26190476190476,False
420,83,2.0,83,2.0,4,1.6778617346286773,163.26190476190476,False
421,940,90.0,1023,92.0,3,1.6775099420547486,163.26190476190476,False
422,211,187.0,1234,279.0,2,1.677158033847809,163.26190476190476,False
423,77,4.0,1311,283.0,1,1.6768192660808563,163.26190476190476,False
424,174,3.0,1485,286.0,0,1.6764580857753755,164.7058823529412,False
425,152,4.0,152,4.0,4,1.6761336278915406,164.7058823529412,False
426,589,23.0,741,27.0,3,1.6758498907089234,164.7058823529412,False
427,122,6.0,863,33.0,2,1.6755520045757293,164.7058823529412,False
428,281,16.0,1144,49.0,1,1.6752849328517914,164.7058823529412,False
429,218,35.0,1362,84.0,0,1.675028394460678,163.7674418604651,False
430,217,6.0,217,6.0,4,1.674767633676529,163.7674418604651,False
431,909,65.0,1126,71.0,3,1.6744804883003235,163.7674418604651,False
432,192,33.0,1318,104.0,2,1.674239503145218,163.7674418604651,False
433,80,8.0,1398,112.0,1,1.673989188671112,163.7674418604651,False
434,178,26.0,1576,138.0,0,1.6737058818340302,163.4712643678161,False
435,132,3.0,132,3.0,4,1.6734428405761719,163.4712643678161,False
436,1046,60.0,1178,63.0,3,1.6731883633136748,163.4712643678161,False
437,246,51.0,1424,114.0,2,1.6729528713226318,163.4712643678161,False
438,111,23.0,1535,137.0,1,1.6727101063728333,163.4712643678161,False
439,237,174.0,1772,311.0,0,1.6724543678760528,165.14772727272728,False
440,153,4.0,153,4.0,4,1.6721970546245575,165.14772727272728,False
441,180,5.0,333,9.0,3,1.671965321302414,165.14772727272728,False
442,672,232.0,1005,241.0,2,1.6716852402687072,165.14772727272728,False
443,241,8.0,1246,249.0,1,1.6714178895950318,165.14772727272728,False
444,195,6.0,1441,255.0,0,1.6711641621589661,166.1573033707865,False
445,616,22.0,616,22.0,4,1.670866539478302,166.1573033707865,False
446,522,36.0,1138,58.0,3,1.6706047356128693,166.1573033707865,False
447,439,76.0,1577,134.0,2,1.6703208518028259,166.1573033707865,False
448,205,123.0,1782,257.0,1,1.6700090670585632,166.1573033707865,False
449,141,74.0,1923,331.0,0,1.6696954226493836,167.98888888888888,False
450,227,10.0,227,10.0,4,1.669357831478119,167.98888888888888,False
451,87,2.0,314,12.0,3,1.669022936820984,167.98888888888888,False
452,549,21.0,863,33.0,2,1.6686907720565796,167.98888888888888,False
453,226,6.0,1089,39.0,1,1.6683621942996978,167.98888888888888,False
454,504,77.0,1593,116.0,0,1.668074666261673,167.41758241758242,False
455,225,7.0,225,7.0,4,1.667784502506256,167.41758241758242,False
456,229,13.0,454,20.0,3,1.6675115501880646,167.41758241758242,False
457,165,18.0,619,38.0,2,1.6672252988815308,167.41758241758242,False
458,109,17.0,728,55.0,1,1.6669425928592683,167.41758241758242,False
459,236,147.0,964,202.0,0,1.6666768062114716,167.79347826086956,False
460,738,30.0,738,30.0,4,1.6663831841945649,167.79347826086956,False
461,356,285.0,1094,315.0,3,1.6660361099243164,167.79347826086956,False
462,201,17.0,1295,332.0,2,1.6656714820861815,167.79347826086956,False
463,24,0.0,1319,332.0,1,1.6652927792072296,167.79347826086956,False
464,110,16.0,1429,348.0,0,1.6649191784858703,169.7311827956989,False
465,52,1.0,52,1.0,4,1.6645268738269805,169.7311827956989,False
466,85,2.0,137,3.0,3,1.664217393398285,169.7311827956989,False
467,594,24.0,731,27.0,2,1.663888975381851,169.7311827956989,False
468,492,275.0,1223,302.0,1,1.6636066341400146,169.7311827956989,False
469,23,0.0,1246,302.0,0,1.663325755596161,171.13829787234042,False
470,292,8.0,292,8.0,4,1.6630794215202331,171.13829787234042,False
471,674,49.0,966,57.0,3,1.6628455376625062,171.13829787234042,False
472,484,273.0,1450,330.0,2,1.662635680437088,171.13829787234042,False
473,248,18.0,1698,348.0,1,1.6624340450763702,171.13829787234042,False
474,118,14.0,1816,362.0,0,1.6622297835350037,173.14736842105262,False
475,152,4.0,152,4.0,4,1.662031489610672,173.14736842105262,False
476,388,10.0,540,14.0,3,1.661767715215683,173.14736842105262,False
477,87,2.0,627,16.0,2,1.6615472376346587,173.14736842105262,False
478,55,1.0,682,17.0,1,1.66130664229393,173.14736842105262,False
479,168,8.0,850,25.0,0,1.6610564732551574,171.60416666666666,False
480,901,57.0,901,57.0,4,1.6607413685321808,171.60416666666666,False
481,113,23.0,1014,80.0,3,1.6603842353820801,171.60416666666666,False
482,185,51.0,1199,131.0,2,1.6600166451931,171.60416666666666,False
483,24,0.0,1223,131.0,1,1.6596953642368317,171.60416666666666,False
484,102,63.0,1325,194.0,0,1.6593720948696136,171.83505154639175,False
485,777,41.0,777,41.0,4,1.6590784335136413,171.83505154639175,False
486,185,18.0,962,59.0,3,1.65876739859581,171.83505154639175,False
487,265,23.0,1227,82.0,2,1.6584537792205811,171.83505154639175,False
488,110,5.0,1337,87.0,1,1.658128523826599,171.83505154639175,False
489,97,22.0,1434,109.0,0,1.6578096187114715,171.19387755102042,False
490,610,29.0,610,29.0,4,1.6574995911121368,171.19387755102042,False
491,536,25.0,1146,54.0,3,1.6571608066558838,171.19387755102042,False
492,220,18.0,1366,72.0,2,1.6568462765216827,171.19387755102042,False
493,148,30.0,1514,102.0,1,1.6565386307239534,171.19387755102042,False
494,202,97.0,1716,199.0,0,1.656240212917328,171.4747474747475,False
495,164,3.0,164,3.0,4,1.6559490489959716,171.4747474747475,False
496,589,18.0,753,21.0,3,1.655652813911438,171.4747474747475,False
497,491,35.0,1244,56.0,2,1.6553450584411622,171.4747474747475,False
498,295,195.0,1539,251.0,1,1.6550478219985962,171.4747474747475,False
499,128,5.0,1667,256.0,0,1.6547482216358185,172.32,False
500,72,1.0,72,1.0,4,1.6544546115398406,172.32,False
501,727,25.0,799,26.0,3,1.6541702628135682,172.32,False
502,188,9.0,987,35.0,2,1.653862051963806,172.32,False
503,127,17.0,1114,52.0,1,1.6535734498500825,172.32,False
504,184,8.0,1298,60.0,0,1.6532700395584106,169.95,False
505,219,6.0,219,6.0,4,1.652976871728897,169.95,False
506,775,36.0,994,42.0,3,1.65277357339859,169.95,False
507,160,10.0,1154,52.0,2,1.652545816898346,169.95,False
508,237,19.0,1391,71.0,1,1.6522535479068756,169.95,False
509,61,8.0,1452,79.0,0,1.6519596123695373,167.56,False
510,585,18.0,585,18.0,4,1.6516564536094664,167.56,False
511,377,16.0,962,34.0,3,1.6514141047000885,167.56,False
512,558,250.0,1520,284.0,2,1.6511862945556641,167.56,False
513,103,35.0,1623,319.0,1,1.6509750759601594,167.56,False
514,136,23.0,1759,342.0,0,1.6507506966590881,170.36,False
515,609,31.0,609,31.0,4,1.650547776222229,170.36,False
516,592,79.0,1201,110.0,3,1.650412609577179,170.36,False
517,64,14.0,1265,124.0,2,1.6502642524242401,170.36,False
518,111,23.0,1376,147.0,1,1.6501205992698669,170.36,False
519,97,19.0,1473,166.0,0,1.649955323934555,171.14,False
520,378,13.0,378,13.0,4,1.6497502255439758,171.14,False
521,537,29.0,915,42.0,3,1.6495518052577973,171.14,False
522,492,256.0,1407,298.0,2,1.6493114829063416,171.14,False
523,112,11.0,1519,309.0,1,1.6490855538845062,171.14,False
524,130,5.0,1649,314.0,0,1.6488935720920563,171.04,False
525,420,14.0,420,14.0,4,1.648694305419922,171.04,False
526,286,20.0,706,34.0,3,1.6485022902488708,171.04,False
527,24,0.0,730,34.0,2,1.6483355927467347,171.04,False
528,107,5.0,837,39.0,1,1.6481575322151185,171.04,False
529,327,30.0,1164,69.0,0,1.647991374731064,169.18,False
530,120,2.0,120,2.0,4,1.6478286838531495,169.18,False
531,185,6.0,305,8.0,3,1.6476908659934997,169.18,False
532,326,15.0,631,23.0,2,1.6475303733348847,169.18,False
533,560,86.0,1191,109.0,1,1.6473827838897706,169.18,False
534,95,16.0,1286,125.0,0,1.6472626376152038,169.7,False
535,735,30.0,735,30.0,4,1.6470572698116301,169.7,False
536,248,25.0,983,55.0,3,1.6468314945697784,169.7,False
537,96,12.0,1079,67.0,2,1.6465922498703003,169.7,False
538,201,32.0,1280,99.0,1,1.6463449919223785,169.7,False
539,73,8.0,1353,107.0,0,1.6461168360710143,168.52,False
540,389,10.0,389,10.0,4,1.6458729422092437,168.52,False
541,232,10.0,621,20.0,3,1.6456047689914703,168.52,False
542,223,13.0,844,33.0,2,1.6453679049015044,168.52,False
543,255,56.0,1099,89.0,1,1.6451001632213593,168.52,False
544,285,49.0,1384,138.0,0,1.6448159408569336,168.22,False
545,972,70.0,972,70.0,4,1.6445671010017395,168.22,False
546,471,73.0,1443,143.0,3,1.6442930686473847,168.22,False
547,48,7.0,1491,150.0,2,1.644035232067108,168.22,False
548,141,105.0,1632,255.0,1,1.6437956929206847,168.22,False
549,85,42.0,1717,297.0,0,1.6435510444641113,168.63,False
550,438,11.0,438,11.0,4,1.6433824157714845,168.63,False
551,837,66.0,1275,77.0,3,1.6431410014629364,168.63,False
552,24,0.0,1299,77.0,2,1.6429186189174652,168.63,False
553,361,218.0,1660,295.0,1,1.64271742105484,168.63,False
554,220,21.0,1880,316.0,0,1.642464565038681,171.33,False
555,787,60.0,787,60.0,4,1.6421549427509308,171.33,False
556,110,9.0,897,69.0,3,1.641828932762146,171.33,False
557,155,10.0,1052,79.0,2,1.6415032279491424,171.33,False
558,199,10.0,1251,89.0,1,1.641161221265793,171.33,False
559,63,8.0,1314,97.0,0,1.6407974970340728,170.53,False
560,553,23.0,553,23.0,4,1.6404363644123077,170.53,False
561,245,13.0,798,36.0,3,1.6401328885555266,170.53,False
562,85,2.0,883,38.0,2,1.6398574197292328,170.53,False
563,674,321.0,1557,359.0,1,1.6395825469493865,170.53,False
564,71,8.0,1628,367.0,0,1.6392995882034302,170.88,False
565,495,20.0,495,20.0,4,1.6390231931209565,170.88,False
566,202,9.0,697,29.0,3,1.6387431395053864,170.88,False
567,313,32.0,1010,61.0,2,1.6384627199172974,170.88,False
568,200,48.0,1210,109.0,1,1.6381221616268158,170.88,False
569,141,105.0,1351,214.0,0,1.6377648091316224,172.65,False
570,85,2.0,85,2.0,4,1.6373871219158174,172.65,False
571,85,2.0,170,4.0,3,1.6369727182388305,172.65,False
572,228,10.0,398,14.0,2,1.6365700542926789,172.65,False
573,159,7.0,557,21.0,1,1.6361267387866973,172.65,False
574,587,89.0,1144,110.0,0,1.6356512796878815,171.88,False
575,177,5.0,177,5.0,4,1.6351865684986115,171.88,False
576,914,77.0,1091,82.0,3,1.6347668266296387,171.88,False
577,98,22.0,1189,104.0,2,1.634360193014145,171.88,False
578,423,227.0,1612,331.0,1,1.6339916169643403,171.88,False
579,190,30.0,1802,361.0,0,1.6336202108860016,173.49,False
580,459,12.0,459,12.0,4,1.633290150165558,173.49,False
581,310,9.0,769,21.0,3,1.6330064153671264,173.49,False
582,439,17.0,1208,38.0,2,1.6327076876163482,173.49,False
583,676,301.0,1884,339.0,1,1.6324075412750245,173.49,False
584,58,7.0,1942,346.0,0,1.6321111047267913,174.36,False
585,326,9.0,326,9.0,4,1.6317777192592622,174.36,False
586,882,297.0,1208,306.0,3,1.6313929533958436,174.36,False
587,24,0.0,1232,306.0,2,1.631025608778,174.36,False
588,23,0.0,1255,306.0,1,1.630678541660309,174.36,False
589,76,4.0,1331,310.0,0,1.6303291320800781,177.09,False
590,1169,113.0,1169,113.0,4,1.6300045132637024,177.09,False
591,80,8.0,1249,121.0,3,1.629708833694458,177.09,False
592,76,4.0,1325,125.0,2,1.6293989515304566,177.09,False
593,117,9.0,1442,134.0,1,1.6291327214241027,177.09,False
594,56,7.0,1498,141.0,0,1.6288684141635894,177.77,False
595,684,27.0,684,27.0,4,1.6285912477970124,177.77,False
596,496,88.0,1180,115.0,3,1.6283217561244965,177.77,False
597,304,151.0,1484,266.0,2,1.6280605900287628,177.77,False
598,106,5.0,1590,271.0,1,1.6278186202049256,177.77,False
599,71,8.0,1661,279.0,0,1.6275745809078217,180.01,False
